ID_TRANSCRIPT,ID_GENE,COSMIC_ID_TRANSCRIPT,GENOME_VERSION,ACCESSION,ACCESSION_VERSION,SOURCE,VERSION,IS_CANONICAL,ID_BIOTYPE,CCDS_ACCESSION,REF_SEQ,FLAGS
131412,414,417792,37,ENST00000417792,1,Ensembl,93,y,29,,,gencode_basic
16680,415,521343,37,ENST00000521343,1,Ensembl,93,y,13,,,gencode_basic
83754,416,54814,37,ENST00000334815,3,Ensembl,93,y,23,CCDS519.1,NM_032756.2,gencode_basic
1952,417,421534,37,ENST00000421534,1,Ensembl,93,y,29,,,gencode_basic
2690,418,421735,37,ENST00000421735,1,Ensembl,93,y,29,,,gencode_basic
13522,419,401149,37,ENST00000401149,2,Ensembl,93,y,10,,,gencode_basic
160243,420,390468,37,ENST00000390468,1,Ensembl,93,y,6,,,gencode_basic
9194,421,106390,37,ENST00000375515,3,Ensembl,93,y,23,CCDS48129.1,NM_001164417.2,gencode_basic
164132,421,288839,37,ENST00000288839,5,Ensembl,93,n,40,,,
171203,421,276049,37,ENST00000276049,6,Ensembl,93,n,23,CCDS65267.1,NM_001278702.1,gencode_basic
1299,422,94450,37,ENST00000374176,4,Ensembl,93,n,23,CCDS7223.1,,
4046,422,374179,37,ENST00000374179,3,Ensembl,93,n,23,CCDS7226.1,NM_139046.2,
10221,422,471272,37,ENST00000471272,1,Ensembl,93,n,1,,,
44016,422,482840,37,ENST00000482840,1,Ensembl,93,n,40,,,
57692,422,429041,37,ENST00000429041,1,Ensembl,93,n,23,,,cds_end_NF
60050,422,469110,37,ENST00000469110,1,Ensembl,93,n,1,,,
75356,422,360332,37,ENST00000360332,3,Ensembl,93,n,23,CCDS7224.1,,gencode_basic
78003,422,432379,37,ENST00000432379,1,Ensembl,93,n,23,,,cds_end_NF
78075,422,289,37,ENST00000374182,3,Ensembl,93,n,23,CCDS7225.1,NM_139049.2,gencode_basic
115161,422,476134,37,ENST00000476134,1,Ensembl,93,n,40,,,
117999,422,469879,37,ENST00000469879,2,Ensembl,93,n,40,,,
137160,422,459755,37,ENST00000459755,1,Ensembl,93,n,40,,,
152962,422,426557,37,ENST00000426557,1,Ensembl,93,n,23,,,cds_end_NF
161136,422,102866,37,ENST00000374174,1,Ensembl,93,n,23,,,gencode_basic
171245,422,395611,37,ENST00000395611,3,Ensembl,93,n,23,CCDS60527.1,NM_001278548.1,gencode_basic
176425,422,374189,37,ENST00000374189,1,Ensembl,93,y,23,CCDS7224.1,,gencode_basic
1090,423,478719,37,ENST00000478719,1,Ensembl,93,n,40,,,
8839,423,60474,37,ENST00000358559,2,Ensembl,93,y,23,CCDS7235.1,NM_002443.3,gencode_basic
19539,423,298239,37,ENST00000298239,6,Ensembl,93,n,23,CCDS7236.1,NM_138634.2,gencode_basic
20512,423,466268,37,ENST00000466268,1,Ensembl,93,n,40,,,
105336,423,474170,37,ENST00000474170,1,Ensembl,93,n,40,,,
190555,423,487536,37,ENST00000487536,1,Ensembl,93,n,40,,,
46979,424,440807,37,ENST00000440807,1,Ensembl,93,y,29,,,gencode_basic
138381,425,517226,37,ENST00000517226,1,Ensembl,93,y,32,,,gencode_basic
1097,426,541696,37,ENST00000541696,1,Ensembl,93,n,1,,,
34094,426,104903,37,ENST00000453779,2,Ensembl,93,n,23,CCDS5286.1,,gencode_basic
52765,426,361758,37,ENST00000361758,4,Ensembl,93,n,14,CCDS5286.1,,
50728,426,424802,37,ENST00000424802,3,Ensembl,93,n,23,,,gencode_basic
59631,426,4144,37,ENST00000361752,3,Ensembl,93,y,23,CCDS5285.1,NM_206855.2,gencode_basic
59188,426,94548,37,ENST00000275262,7,Ensembl,93,n,23,CCDS5287.1,,gencode_basic
62919,426,544361,37,ENST00000544361,1,Ensembl,93,n,23,,,cds_start_NF
70118,426,545346,37,ENST00000545346,1,Ensembl,93,n,14,,,
80403,426,540719,37,ENST00000540719,1,Ensembl,93,n,1,,,
122145,426,104902,37,ENST00000392127,2,Ensembl,93,n,23,CCDS43525.1,,gencode_basic
133225,426,544436,37,ENST00000544436,1,Ensembl,93,n,23,,,cds_end_NF
144779,426,537883,37,ENST00000537883,1,Ensembl,93,n,23,,,cds_start_NF
150817,426,544823,37,ENST00000544823,1,Ensembl,93,n,23,,,cds_end_NF
151595,426,545607,37,ENST00000545607,1,Ensembl,93,n,14,,,cds_start_NF
167146,426,537124,37,ENST00000537124,1,Ensembl,93,n,23,,,cds_end_NF
170680,426,537041,37,ENST00000537041,1,Ensembl,93,n,23,,,cds_end_NF
177040,426,361195,37,ENST00000361195,2,Ensembl,93,n,23,,,gencode_basic
2128,427,587498,37,ENST00000587498,1,Ensembl,93,y,29,,,gencode_basic
128259,427,588480,37,ENST00000588480,1,Ensembl,93,n,29,,,gencode_basic
140425,428,427301,37,ENST00000427301,1,Ensembl,93,y,24,,,gencode_basic
57878,429,561938,37,ENST00000561938,1,Ensembl,93,y,3,,,gencode_basic
16435,430,75309,37,ENST00000400375,1,Ensembl,93,y,23,CCDS42954.1,NM_198691.2,gencode_basic
29603,431,459033,37,ENST00000459033,1,Ensembl,93,y,32,,,gencode_basic
172179,432,442611,37,ENST00000442611,2,Ensembl,93,y,13,,,gencode_basic
3414,433,343762,37,ENST00000343762,5,Ensembl,93,n,23,CCDS47364.1,NM_001143971.1,gencode_basic
7392,433,483019,37,ENST00000483019,1,Ensembl,93,n,40,,,
27586,433,58200,37,ENST00000328908,5,Ensembl,93,n,23,,,gencode_basic
82507,433,491864,37,ENST00000491864,1,Ensembl,93,n,40,,,
111619,433,449732,37,ENST00000449732,2,Ensembl,93,n,23,CCDS47364.1,NM_001143970.1,gencode_basic
117461,433,397588,37,ENST00000397588,3,Ensembl,93,y,23,CCDS4491.2,NM_004824.3,gencode_basic
154187,433,440139,37,ENST00000440139,1,Ensembl,93,n,23,,,cds_end_NF
192489,433,469671,37,ENST00000469671,1,Ensembl,93,n,1,,,
196009,433,472453,37,ENST00000472453,1,Ensembl,93,n,40,,,
38032,434,515276,37,ENST00000515276,2,Ensembl,93,y,45,,,gencode_basic
100053,434,523394,37,ENST00000523394,1,Ensembl,93,n,45,,,
36159,435,333337,37,ENST00000333337,3,Ensembl,93,y,23,CCDS13620.1,,gencode_basic
57593,435,5567,37,ENST00000382357,3,Ensembl,93,n,23,CCDS13620.1,NM_005806.3,gencode_basic
83481,435,430860,37,ENST00000430860,1,Ensembl,93,n,23,,,cds_end_NF
21695,436,564227,37,ENST00000564227,1,Ensembl,93,n,14,,,cds_start_NF
25406,436,565987,37,ENST00000565987,1,Ensembl,93,n,23,CCDS66898.1,NM_001284501.1,gencode_basic
40598,436,565134,37,ENST00000565134,1,Ensembl,93,n,23,,,gencode_basic
39276,436,568706,37,ENST00000568706,1,Ensembl,93,n,23,,,gencode_basic
54373,436,563136,37,ENST00000563136,1,Ensembl,93,n,23,,,cds_end_NF
65168,436,566090,37,ENST00000566090,1,Ensembl,93,n,1,,,
86613,436,568610,37,ENST00000568610,2,Ensembl,93,n,40,,,
120173,436,568287,37,ENST00000568287,1,Ensembl,93,n,23,,,cds_end_NF
122798,436,63179,37,ENST00000262302,9,Ensembl,93,y,23,CCDS10445.1,NM_012225.2,gencode_basic
121813,436,543305,37,ENST00000543305,1,Ensembl,93,n,23,,,gencode_basic
127190,436,566447,37,ENST00000566447,1,Ensembl,93,n,1,,,
131943,436,562263,37,ENST00000562263,1,Ensembl,93,n,23,,,cds_end_NF
140953,436,567700,37,ENST00000567700,1,Ensembl,93,n,1,,,
145216,436,563821,37,ENST00000563821,1,Ensembl,93,n,1,,,
180483,436,569898,37,ENST00000569898,1,Ensembl,93,n,14,,,
186091,436,568834,37,ENST00000568834,1,Ensembl,93,n,14,,NM_001284502.1,
190810,436,565603,37,ENST00000565603,1,Ensembl,93,n,1,,,
183193,437,582974,37,ENST00000582974,1,Ensembl,93,y,10,,,gencode_basic
180092,438,107301,37,ENST00000399242,2,Ensembl,93,y,23,,,gencode_basic
6445,439,503839,37,ENST00000503839,1,Ensembl,93,y,13,,,gencode_basic
128676,440,318605,37,ENST00000318605,5,Ensembl,93,n,49,,,gencode_basic
127286,440,561698,37,ENST00000561698,1,Ensembl,93,y,24,,,gencode_basic
19610,441,609916,37,ENST00000609916,1,Ensembl,93,y,24,,,gencode_basic
42346,442,409392,37,ENST00000409392,1,Ensembl,93,n,23,,,gencode_basic
71340,442,75202,37,ENST00000329615,3,Ensembl,93,y,23,CCDS42661.1,NM_001105519.1,gencode_basic
99279,442,453368,37,ENST00000453368,1,Ensembl,93,n,23,,,cds_start_NF
121783,442,479453,37,ENST00000479453,1,Ensembl,93,n,1,,,
13886,443,496063,37,ENST00000496063,1,Ensembl,93,n,40,,,
34508,443,373497,37,ENST00000373497,5,Ensembl,93,n,23,,,gencode_basic
39731,443,427078,37,ENST00000427078,1,Ensembl,93,n,23,,,cds_end_NF
56374,443,473837,37,ENST00000473837,1,Ensembl,93,n,1,,,
61392,443,5564,37,ENST00000350766,3,Ensembl,93,n,23,CCDS6864.1,NM_024117.3,gencode_basic
63322,443,373511,37,ENST00000373511,2,Ensembl,93,n,23,CCDS35139.1,NM_001006619.1,gencode_basic
64467,443,448439,37,ENST00000448439,1,Ensembl,93,n,40,,,
62065,443,497932,37,ENST00000497932,1,Ensembl,93,n,14,,,
65026,443,468896,37,ENST00000468896,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
72942,443,433483,37,ENST00000433483,1,Ensembl,93,n,23,,,cds_end_NF
81252,443,437973,37,ENST00000437973,2,Ensembl,93,n,40,,,
83664,443,420643,37,ENST00000420643,1,Ensembl,93,n,23,,,cds_end_NF
88160,443,394060,37,ENST00000394060,3,Ensembl,93,n,23,CCDS48020.1,NM_001006618.1,gencode_basic
91653,443,373496,37,ENST00000373496,3,Ensembl,93,n,23,,,cds_end_NF
102393,443,373498,37,ENST00000373498,1,Ensembl,93,n,23,CCDS35140.1,,gencode_basic
107143,443,373503,37,ENST00000373503,3,Ensembl,93,n,23,CCDS35141.1,NM_001006620.1,gencode_basic
110864,443,496658,37,ENST00000496658,1,Ensembl,93,n,40,,,
130124,443,94916,37,ENST00000265960,3,Ensembl,93,y,23,CCDS35140.1,NM_001006617.1,gencode_basic
143487,443,444226,37,ENST00000444226,1,Ensembl,93,n,23,,,cds_start_NF
172567,443,394063,37,ENST00000394063,1,Ensembl,93,n,23,CCDS35141.1,NM_001006621.1,gencode_basic
190320,443,483937,37,ENST00000483937,1,Ensembl,93,n,40,,,
157644,444,581101,37,ENST00000581101,1,Ensembl,93,y,10,,,gencode_basic
54023,445,521961,37,ENST00000521961,1,Ensembl,93,n,40,,,
133352,445,524153,37,ENST00000524153,1,Ensembl,93,n,40,,,
165146,445,523793,37,ENST00000523793,1,Ensembl,93,n,40,,,
164728,445,523075,37,ENST00000523075,1,Ensembl,93,n,40,,,
162885,445,520441,37,ENST00000520441,1,Ensembl,93,n,23,,,gencode_basic
170492,445,517396,37,ENST00000517396,1,Ensembl,93,n,40,,,
173391,445,58660,37,ENST00000523377,1,Ensembl,93,y,23,CCDS5023.1,NM_020466.4,gencode_basic
180039,445,520318,37,ENST00000520318,1,Ensembl,93,n,23,,,gencode_basic
188554,445,520897,37,ENST00000520897,1,Ensembl,93,n,40,,,
195818,445,412237,37,ENST00000412237,2,Ensembl,93,n,14,,,
113017,446,607525,37,ENST00000607525,1,Ensembl,93,y,10,,,gencode_basic
35454,447,452520,37,ENST00000452520,1,Ensembl,93,y,13,,,gencode_basic
79900,448,489491,37,ENST00000489491,1,Ensembl,93,n,40,,,
90129,448,482496,37,ENST00000482496,1,Ensembl,93,n,40,,,
96332,448,489302,37,ENST00000489302,1,Ensembl,93,n,40,,,
165732,448,60774,37,ENST00000334464,5,Ensembl,93,y,23,CCDS7600.1,NM_173791.3,gencode_basic
122827,449,390308,37,ENST00000390308,2,Ensembl,93,y,31,,,gencode_basic
39081,450,567517,37,ENST00000567517,1,Ensembl,93,y,29,,,gencode_basic
5140,451,542195,37,ENST00000542195,1,Ensembl,93,n,1,,,
11181,451,540117,37,ENST00000540117,1,Ensembl,93,n,1,,,
18037,451,545722,37,ENST00000545722,1,Ensembl,93,n,40,,,
26688,451,92626,37,ENST00000359236,5,Ensembl,93,y,23,CCDS44992.1,NM_019086.5,gencode_basic
58449,451,536905,37,ENST00000536905,1,Ensembl,93,n,40,,,
60892,451,539956,37,ENST00000539956,1,Ensembl,93,n,40,,,
92310,451,321694,37,ENST00000321694,5,Ensembl,93,n,40,,,
99549,451,545259,37,ENST00000545259,1,Ensembl,93,n,1,,,
105854,451,542011,37,ENST00000542011,1,Ensembl,93,n,40,,,
152451,451,538357,37,ENST00000538357,1,Ensembl,93,n,23,,,cds_end_NF
161669,451,541855,37,ENST00000541855,1,Ensembl,93,n,40,,,
86830,452,523979,37,ENST00000523979,1,Ensembl,93,y,13,,,gencode_basic
29122,453,457237,37,ENST00000457237,1,Ensembl,93,y,13,,,gencode_basic
57967,454,507235,37,ENST00000507235,1,Ensembl,93,y,13,,,gencode_basic
191526,455,563143,37,ENST00000563143,1,Ensembl,93,y,24,,,gencode_basic
33233,456,423629,37,ENST00000423629,1,Ensembl,93,y,29,,,gencode_basic
122121,457,362526,37,ENST00000362526,1,Ensembl,93,y,27,,,gencode_basic
133224,458,95492,37,ENST00000329365,2,Ensembl,93,y,23,CCDS58992.1,NM_001258283.1,gencode_basic
41654,459,534205,37,ENST00000534205,1,Ensembl,93,y,13,,,gencode_basic
134432,460,604110,37,ENST00000604110,1,Ensembl,93,y,13,,,gencode_basic
6447,461,427220,37,ENST00000427220,1,Ensembl,93,n,14,,,
8180,461,482269,37,ENST00000482269,1,Ensembl,93,n,1,,,
16382,461,452597,37,ENST00000452597,1,Ensembl,93,n,23,,,cds_end_NF
21491,461,547186,37,ENST00000547186,1,Ensembl,93,n,23,,NM_001025930.3,gencode_basic
29433,461,430718,37,ENST00000430718,1,Ensembl,93,n,23,,,cds_end_NF
30926,461,422738,37,ENST00000422738,1,Ensembl,93,n,23,,,cds_end_NF
42768,461,496526,37,ENST00000496526,1,Ensembl,93,n,1,,,
49829,461,417065,37,ENST00000417065,1,Ensembl,93,n,23,,,cds_end_NF
47949,461,397241,37,ENST00000397241,1,Ensembl,93,n,23,,,gencode_basic
55108,461,452823,37,ENST00000452823,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
53716,461,459758,37,ENST00000459758,1,Ensembl,93,n,1,,,
58647,461,438141,37,ENST00000438141,1,Ensembl,93,n,14,,,
59487,461,443148,37,ENST00000443148,1,Ensembl,93,n,23,,,cds_start_NF
65255,461,474948,37,ENST00000474948,1,Ensembl,93,n,14,,,cds_start_NF
72110,461,471058,37,ENST00000471058,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
74262,461,414814,37,ENST00000414814,1,Ensembl,93,n,23,,,cds_end_NF
85244,461,431204,37,ENST00000431204,1,Ensembl,93,n,14,,,
92616,461,426827,37,ENST00000426827,1,Ensembl,93,n,23,,,cds_end_NF
97187,461,383827,37,ENST00000383827,1,Ensembl,93,n,23,,,gencode_basic
98673,461,430390,37,ENST00000430390,1,Ensembl,93,n,14,,,cds_start_NF
113665,461,455274,37,ENST00000455274,1,Ensembl,93,n,23,,,gencode_basic
114315,461,473661,37,ENST00000473661,1,Ensembl,93,n,14,,,
136018,461,105720,37,ENST00000426895,4,Ensembl,93,y,23,CCDS43048.2,,gencode_basic
139912,461,418745,37,ENST00000418745,1,Ensembl,93,n,23,,,cds_end_NF
141021,461,496246,37,ENST00000496246,1,Ensembl,93,n,14,,,cds_start_NF
145077,461,466245,37,ENST00000466245,1,Ensembl,93,n,40,,,
147597,461,419081,37,ENST00000419081,1,Ensembl,93,n,23,,,cds_end_NF
148735,461,602338,37,ENST00000602338,1,Ensembl,93,n,1,,,
151572,461,438596,37,ENST00000438596,1,Ensembl,93,n,23,,,cds_end_NF
153341,461,483051,37,ENST00000483051,1,Ensembl,93,n,1,,,
159094,461,492440,37,ENST00000492440,1,Ensembl,93,n,1,,,
164829,461,427853,37,ENST00000427853,3,Ensembl,93,n,23,,,gencode_basic
163487,461,439814,37,ENST00000439814,1,Ensembl,93,n,23,,,cds_end_NF
169918,461,310252,37,ENST00000310252,7,Ensembl,93,n,23,,,cds_start_NF
173123,461,430793,37,ENST00000430793,1,Ensembl,93,n,23,,,gencode_basic
194523,461,493241,37,ENST00000493241,1,Ensembl,93,n,1,,,
27790,462,366325,37,ENST00000366325,3,Ensembl,93,y,49,,,gencode_basic
103799,463,417082,37,ENST00000417082,1,Ensembl,93,y,13,,,gencode_basic
92550,464,605318,37,ENST00000605318,1,Ensembl,93,y,13,,,gencode_basic
137897,465,598627,37,ENST00000598627,1,Ensembl,93,y,13,,,gencode_basic
9120,466,373973,37,ENST00000373973,3,Ensembl,93,n,23,,,gencode_basic
49347,466,65552,37,ENST00000349339,1,Ensembl,93,y,23,CCDS13270.1,NM_080834.2,gencode_basic
122966,466,538900,37,ENST00000538900,1,Ensembl,93,n,23,CCDS56189.1,NM_001207076.1,gencode_basic
153752,466,489667,37,ENST00000489667,1,Ensembl,93,n,1,,,
173183,466,463258,37,ENST00000463258,2,Ensembl,93,n,14,,,
195212,467,520185,37,ENST00000520185,1,Ensembl,93,y,3,,,gencode_basic
187269,468,461273,37,ENST00000461273,1,Ensembl,93,y,13,,,gencode_basic
60489,469,437175,37,ENST00000437175,1,Ensembl,93,y,13,,,gencode_basic
109598,470,445956,37,ENST00000445956,1,Ensembl,93,y,29,,,gencode_basic
663,471,468679,37,ENST00000468679,3,Ensembl,93,n,40,,,
15051,471,574508,37,ENST00000574508,2,Ensembl,93,n,23,,,cds_end_NF
15654,471,477478,37,ENST00000477478,2,Ensembl,93,n,23,,,gencode_basic
32099,471,582857,37,ENST00000582857,1,Ensembl,93,n,14,,,cds_start_NF
51336,471,104672,37,ENST00000268841,6,Ensembl,93,n,23,,,gencode_basic
67272,471,575478,37,ENST00000575478,1,Ensembl,93,n,23,,NM_001243473.1,cds_end_NF
70840,471,63825,37,ENST00000261499,4,Ensembl,93,y,23,CCDS11205.1,NM_015681.3,gencode_basic
73645,471,440841,37,ENST00000440841,1,Ensembl,93,n,23,,,cds_start_NF
87479,471,395615,37,ENST00000395615,1,Ensembl,93,n,23,,,gencode_basic
132404,471,461069,37,ENST00000461069,2,Ensembl,93,n,23,,,gencode_basic
166078,471,487415,37,ENST00000487415,2,Ensembl,93,n,23,,,cds_end_NF
179373,471,395616,37,ENST00000395616,3,Ensembl,93,n,23,,,gencode_basic
186502,471,477683,37,ENST00000477683,1,Ensembl,93,n,1,,,
186668,471,575403,37,ENST00000575403,1,Ensembl,93,n,23,CCDS58528.1,NM_001243475.1,gencode_basic
189361,471,476298,37,ENST00000476298,2,Ensembl,93,n,1,,,
173240,472,513770,37,ENST00000513770,1,Ensembl,93,y,29,,,gencode_basic
94000,473,431587,37,ENST00000431587,2,Ensembl,93,y,13,,,gencode_basic
158411,474,568063,37,ENST00000568063,1,Ensembl,93,y,45,,,gencode_basic
138686,475,69773,37,ENST00000369445,2,Ensembl,93,y,23,CCDS35463.1,NM_001007524.1,gencode_basic
5334,476,591997,37,ENST00000591997,1,Ensembl,93,n,40,,,
20829,476,607440,37,ENST00000607440,1,Ensembl,93,n,23,,,cds_start_NF
33097,476,587001,37,ENST00000587001,2,Ensembl,93,n,23,,,gencode_basic
70407,476,590354,37,ENST00000590354,2,Ensembl,93,n,23,,,cds_start_NF
69481,476,590397,37,ENST00000590397,1,Ensembl,93,n,14,,,cds_start_NF
81053,476,591276,37,ENST00000591276,1,Ensembl,93,n,1,,,
81367,476,586317,37,ENST00000586317,1,Ensembl,93,n,1,,,
106368,476,64524,37,ENST00000251289,5,Ensembl,93,y,23,CCDS12051.1,NM_024100.3,gencode_basic
114910,476,591155,37,ENST00000591155,1,Ensembl,93,n,1,,,
139055,476,591985,37,ENST00000591985,2,Ensembl,93,n,14,,,cds_start_NF
189662,476,585809,37,ENST00000585809,1,Ensembl,93,n,14,,,cds_start_NF
68240,477,513571,37,ENST00000513571,1,Ensembl,93,y,24,,,gencode_basic
173231,478,516428,37,ENST00000516428,1,Ensembl,93,y,32,,,gencode_basic
11084,479,558240,37,ENST00000558240,1,Ensembl,93,n,40,,,
23094,479,584632,37,ENST00000584632,1,Ensembl,93,n,23,,,cds_end_NF
37771,479,559545,37,ENST00000559545,1,Ensembl,93,n,40,,,
73389,479,585161,37,ENST00000585161,1,Ensembl,93,n,1,,,
72747,479,430627,37,ENST00000430627,2,Ensembl,93,n,23,CCDS45666.1,,gencode_basic
99414,479,581593,37,ENST00000581593,1,Ensembl,93,n,40,,,
131614,479,122,37,ENST00000447079,4,Ensembl,93,y,23,CCDS11337.1,NM_016507.2,gencode_basic
148844,479,559663,37,ENST00000559663,1,Ensembl,93,n,14,,,cds_start_NF
171224,479,581963,37,ENST00000581963,1,Ensembl,93,n,1,,,
178531,479,584336,37,ENST00000584336,1,Ensembl,93,n,1,,,
34693,480,434442,37,ENST00000434442,1,Ensembl,93,y,13,,,gencode_basic
79561,481,563278,37,ENST00000563278,1,Ensembl,93,y,45,,,gencode_basic
34292,482,367311,37,ENST00000367311,3,Ensembl,93,y,23,CCDS1412.1,NM_012396.3,gencode_basic
74183,482,485436,37,ENST00000485436,1,Ensembl,93,n,40,,,
79030,482,55561,37,ENST00000367309,1,Ensembl,93,n,23,CCDS1412.1,,gencode_basic
163885,482,497057,37,ENST00000497057,1,Ensembl,93,n,40,,,
6675,483,507727,37,ENST00000507727,2,Ensembl,93,n,40,,,
81129,483,5839,37,ENST00000370205,5,Ensembl,93,y,23,CCDS752.1,NM_144988.3,gencode_basic
149352,483,495856,37,ENST00000495856,1,Ensembl,93,n,40,,,
2090,484,605703,37,ENST00000605703,1,Ensembl,93,y,3,,,gencode_basic
32282,485,521252,37,ENST00000521252,1,Ensembl,93,n,29,,,gencode_basic
48538,485,523365,37,ENST00000523365,1,Ensembl,93,y,29,,,gencode_basic
79302,486,519159,37,ENST00000519159,1,Ensembl,93,n,45,,,
155967,486,521139,37,ENST00000521139,1,Ensembl,93,y,45,,,gencode_basic
6316,487,583480,37,ENST00000583480,1,Ensembl,93,n,23,,,cds_end_NF
28007,487,6362,37,ENST00000370323,4,Ensembl,93,y,23,CCDS14705.1,NM_021048.4,gencode_basic
57044,487,244096,37,ENST00000244096,3,Ensembl,93,n,23,CCDS14705.1,NM_001011543.2,gencode_basic
56404,487,427322,37,ENST00000427322,2,Ensembl,93,n,23,,,cds_end_NF
91666,487,444834,37,ENST00000444834,2,Ensembl,93,n,23,,,cds_end_NF
184235,487,579960,37,ENST00000579960,1,Ensembl,93,n,23,,,cds_end_NF
144571,488,521709,37,ENST00000521709,1,Ensembl,93,n,40,,,
178176,488,524314,37,ENST00000524314,1,Ensembl,93,n,1,,,
184920,488,518533,37,ENST00000518533,1,Ensembl,93,n,23,,,gencode_basic
193197,488,59478,37,ENST00000359441,3,Ensembl,93,y,23,CCDS6019.1,NM_003867.2,gencode_basic
90746,489,402856,37,ENST00000402856,2,Ensembl,93,y,13,,,gencode_basic
88220,490,538101,37,ENST00000538101,1,Ensembl,93,y,29,,,gencode_basic
15140,491,103198,37,ENST00000366686,1,Ensembl,93,n,23,,,gencode_basic
36747,491,483092,37,ENST00000483092,1,Ensembl,93,n,40,,,
76089,491,452552,37,ENST00000452552,1,Ensembl,93,n,23,,,gencode_basic
117079,491,55704,37,ENST00000366687,1,Ensembl,93,n,23,CCDS1577.1,,gencode_basic
176496,491,284617,37,ENST00000284617,2,Ensembl,93,y,23,CCDS1577.1,NM_145257.3,gencode_basic
170949,492,101356,37,ENST00000596284,1,Ensembl,93,y,23,,,gencode_basic
92318,493,453370,37,ENST00000453370,1,Ensembl,93,y,29,,,gencode_basic
36023,494,395789,37,ENST00000395789,1,Ensembl,93,n,23,CCDS34416.1,,gencode_basic
55674,494,375640,37,ENST00000375640,3,Ensembl,93,y,23,CCDS34416.1,NM_001287484.1,gencode_basic
116634,494,69185,37,ENST00000395788,3,Ensembl,93,n,23,CCDS34416.1,,gencode_basic
143260,494,375642,37,ENST00000375642,2,Ensembl,93,n,23,CCDS34416.1,,gencode_basic
147139,494,375641,37,ENST00000375641,2,Ensembl,93,n,23,CCDS34416.1,,gencode_basic
157221,494,375639,37,ENST00000375639,2,Ensembl,93,n,23,CCDS34416.1,NM_001287483.1,gencode_basic
178152,494,375635,37,ENST00000375635,2,Ensembl,93,n,23,CCDS34416.1,NM_001287487.1,gencode_basic
188474,494,375638,37,ENST00000375638,3,Ensembl,93,n,23,CCDS34416.1,NM_001287482.1,gencode_basic
195534,494,375633,37,ENST00000375633,1,Ensembl,93,n,23,CCDS34416.1,NM_001287488.1,gencode_basic
112094,495,58879,37,ENST00000322583,3,Ensembl,93,y,23,CCDS5291.1,NM_175922.3,gencode_basic
166574,495,529616,37,ENST00000529616,1,Ensembl,93,n,23,,,cds_end_NF
2346,496,423355,37,ENST00000423355,2,Ensembl,93,n,23,,,gencode_basic
25403,496,430397,37,ENST00000430397,1,Ensembl,93,n,14,,,cds_start_NF
29003,496,344937,37,ENST00000344937,7,Ensembl,93,n,23,CCDS54691.1,NM_001171087.2,gencode_basic
44502,496,491162,37,ENST00000491162,1,Ensembl,93,n,1,,,
61985,496,434054,37,ENST00000434054,2,Ensembl,93,n,23,CCDS54690.1,NM_001171088.2,gencode_basic
149133,496,475279,37,ENST00000475279,1,Ensembl,93,n,40,,,
160107,496,465231,37,ENST00000465231,1,Ensembl,93,n,1,,,
174943,496,57133,37,ENST00000265593,4,Ensembl,93,y,23,CCDS3263.1,NM_004366.5,gencode_basic
182096,496,457512,37,ENST00000457512,1,Ensembl,93,n,23,CCDS54692.1,NM_001171089.2,gencode_basic
189802,496,485667,37,ENST00000485667,1,Ensembl,93,n,1,,,
97611,497,458832,37,ENST00000458832,1,Ensembl,93,y,10,,,gencode_basic
176489,498,516220,37,ENST00000516220,1,Ensembl,93,y,27,,,gencode_basic
37976,499,583854,37,ENST00000583854,1,Ensembl,93,y,45,,,gencode_basic
191980,500,379752,37,ENST00000379752,5,Ensembl,93,y,13,,,gencode_basic
